,Multi-dimensional point data,Label
1934,"[0.0, 0.0, 9.0, 12.0, 16.0, 16.0, 3.0, 0.0, 0.0, 0.0, 14.0, 16.0, 16.0, 11.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 15.0, 0.0, 0.0, 0.0, 0.0, 3.0, 14.0, 16.0, 12.0, 0.0, 0.0, 0.0, 0.0, 1.0, 15.0, 16.0, 6.0, 0.0, 0.0, 0.0]",0.0
1935,"[0.0, 0.0, 5.0, 11.0, 12.0, 2.0, 0.0, 0.0, 0.0, 5.0, 16.0, 14.0, 14.0, 12.0, 0.0, 0.0, 0.0, 5.0, 7.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 14.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 12.0, 1.0, 0.0, 0.0, 0.0, 0.0, 11.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 13.0, 8.0, 5.0, 2.0, 0.0, 0.0, 0.0, 3.0, 12.0, 16.0, 15.0, 9.0, 0.0]",0.0
1936,"[0.0, 0.0, 2.0, 10.0, 15.0, 16.0, 16.0, 5.0, 0.0, 0.0, 10.0, 13.0, 12.0, 14.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 1.0, 0.0, 0.0, 0.0, 4.0, 4.0, 14.0, 12.0, 0.0, 0.0, 0.0, 6.0, 16.0, 16.0, 16.0, 8.0, 0.0, 0.0, 0.0, 2.0, 11.0, 16.0, 11.0, 1.0, 0.0, 0.0, 0.0, 0.0, 12.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 8.0, 0.0, 0.0, 0.0]",0.0
1937,"[0.0, 0.0, 4.0, 14.0, 15.0, 3.0, 0.0, 0.0, 0.0, 0.0, 14.0, 16.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 11.0, 16.0, 16.0, 15.0, 0.0, 0.0, 0.0, 0.0, 3.0, 13.0, 16.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 16.0, 1.0, 0.0, 0.0, 0.0, 2.0, 11.0, 16.0, 12.0, 0.0, 0.0, 0.0, 0.0, 6.0, 15.0, 10.0, 1.0, 0.0, 0.0]",0.0
1938,"[0.0, 0.0, 0.0, 7.0, 16.0, 6.0, 0.0, 0.0, 0.0, 2.0, 9.0, 16.0, 16.0, 11.0, 0.0, 0.0, 0.0, 10.0, 16.0, 12.0, 13.0, 16.0, 1.0, 0.0, 0.0, 2.0, 4.0, 1.0, 7.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 13.0, 0.0, 0.0, 0.0, 0.0, 4.0, 14.0, 16.0, 12.0, 0.0, 0.0, 0.0, 0.0, 4.0, 14.0, 9.0, 2.0, 0.0]",0.0
1939,"[0.0, 0.0, 6.0, 16.0, 16.0, 11.0, 0.0, 0.0, 0.0, 0.0, 15.0, 16.0, 14.0, 8.0, 0.0, 0.0, 0.0, 0.0, 9.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 15.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 13.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 16.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0, 6.0, 0.0, 0.0, 0.0]",0.0
1940,"[0.0, 0.0, 0.0, 13.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0, 12.0, 2.0, 0.0, 0.0, 0.0, 0.0, 14.0, 14.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 16.0, 14.0, 14.0, 4.0, 0.0, 0.0, 2.0, 16.0, 16.0, 13.0, 10.0, 14.0, 0.0, 0.0, 0.0, 9.0, 13.0, 8.0, 12.0, 16.0, 1.0, 0.0, 0.0, 1.0, 11.0, 16.0, 16.0, 10.0, 0.0]",0.0
1941,"[0.0, 0.0, 0.0, 8.0, 14.0, 16.0, 6.0, 0.0, 0.0, 3.0, 13.0, 16.0, 13.0, 15.0, 14.0, 0.0, 0.0, 3.0, 12.0, 6.0, 0.0, 11.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 15.0, 13.0, 0.0, 0.0, 0.0, 0.0, 12.0, 16.0, 16.0, 11.0, 0.0, 0.0, 0.0, 1.0, 11.0, 16.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 12.0, 0.0, 0.0, 0.0]",0.0
1942,"[0.0, 0.0, 0.0, 14.0, 8.0, 1.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 16.0, 4.0, 0.0, 0.0, 0.0, 11.0, 16.0, 16.0, 14.0, 0.0, 0.0, 0.0, 0.0, 5.0, 8.0, 14.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 12.0, 0.0, 0.0, 0.0, 0.0, 1.0, 6.0, 16.0, 14.0, 0.0, 0.0, 0.0, 0.0, 2.0, 14.0, 16.0, 9.0, 0.0, 0.0]",0.0
1943,"[0.0, 0.0, 3.0, 12.0, 13.0, 1.0, 0.0, 0.0, 0.0, 0.0, 14.0, 16.0, 15.0, 11.0, 0.0, 0.0, 0.0, 0.0, 15.0, 15.0, 15.0, 14.0, 0.0, 0.0, 0.0, 0.0, 11.0, 16.0, 15.0, 16.0, 2.0, 0.0, 0.0, 0.0, 1.0, 5.0, 3.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 5.0, 15.0, 16.0, 4.0, 0.0, 0.0, 0.0, 6.0, 16.0, 16.0, 6.0, 0.0, 0.0]",0.0
1944,"[0.0, 0.0, 9.0, 16.0, 7.0, 5.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 16.0, 16.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0, 15.0, 6.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 12.0, 1.0, 0.0, 0.0, 0.0]",0.0
1945,"[0.0, 0.0, 0.0, 1.0, 11.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 12.0, 1.0, 0.0, 0.0, 0.0, 0.0, 8.0, 14.0, 3.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 6.0, 2.0, 12.0, 4.0, 0.0, 0.0, 7.0, 16.0, 7.0, 8.0, 15.0, 5.0, 0.0, 0.0, 2.0, 16.0, 16.0, 16.0, 11.0, 0.0, 0.0, 0.0, 0.0, 4.0, 10.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 14.0, 4.0, 0.0, 0.0]",0.0
1946,"[0.0, 0.0, 1.0, 14.0, 15.0, 3.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 16.0, 8.0, 0.0, 0.0, 0.0, 9.0, 16.0, 16.0, 14.0, 10.0, 0.0, 0.0, 0.0, 0.0, 3.0, 8.0, 16.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 16.0, 9.0, 0.0, 0.0, 0.0, 1.0, 10.0, 16.0, 16.0, 9.0, 0.0, 0.0, 0.0, 2.0, 10.0, 15.0, 10.0, 0.0, 0.0]",0.0
1947,"[0.0, 0.0, 1.0, 10.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 16.0, 8.0, 12.0, 10.0, 1.0, 0.0, 0.0, 2.0, 16.0, 8.0, 10.0, 15.0, 9.0, 0.0, 0.0, 0.0, 9.0, 14.0, 8.0, 12.0, 15.0, 0.0, 0.0, 0.0, 0.0, 8.0, 14.0, 15.0, 8.0, 0.0]",0.0
1948,"[0.0, 0.0, 1.0, 9.0, 13.0, 16.0, 8.0, 0.0, 0.0, 0.0, 12.0, 13.0, 9.0, 11.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 12.0, 0.0, 0.0, 0.0, 0.0, 5.0, 9.0, 15.0, 10.0, 0.0, 0.0, 0.0, 5.0, 16.0, 16.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 0.0, 0.0, 0.0]",0.0
1949,"[0.0, 0.0, 6.0, 16.0, 16.0, 10.0, 0.0, 0.0, 0.0, 5.0, 16.0, 16.0, 13.0, 6.0, 0.0, 0.0, 0.0, 1.0, 15.0, 15.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 15.0, 5.0, 0.0, 0.0, 0.0]",0.0
1950,"[0.0, 0.0, 0.0, 12.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 16.0, 2.0, 0.0, 0.0, 0.0, 5.0, 15.0, 16.0, 16.0, 3.0, 0.0, 0.0, 0.0, 6.0, 14.0, 13.0, 15.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 10.0, 0.0, 0.0, 0.0, 0.0, 7.0, 9.0, 15.0, 15.0, 0.0, 0.0, 0.0, 0.0, 10.0, 16.0, 14.0, 5.0, 0.0]",0.0
1951,"[0.0, 2.0, 15.0, 12.0, 3.0, 6.0, 0.0, 0.0, 0.0, 5.0, 16.0, 13.0, 6.0, 16.0, 6.0, 0.0, 0.0, 6.0, 16.0, 1.0, 3.0, 16.0, 2.0, 0.0, 0.0, 0.0, 15.0, 11.0, 15.0, 14.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 16.0, 3.0, 0.0, 0.0, 0.0, 0.0, 13.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 3.0, 15.0, 13.0, 0.0, 0.0, 0.0, 0.0]",0.0
1952,"[0.0, 0.0, 5.0, 13.0, 14.0, 1.0, 0.0, 0.0, 0.0, 0.0, 14.0, 16.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 10.0, 16.0, 16.0, 14.0, 0.0, 0.0, 0.0, 0.0, 2.0, 12.0, 14.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 4.0, 15.0, 16.0, 2.0, 0.0, 0.0, 0.0, 5.0, 16.0, 16.0, 14.0, 0.0, 0.0, 0.0, 0.0, 4.0, 14.0, 15.0, 1.0, 0.0, 0.0]",0.0
1953,"[0.0, 0.0, 1.0, 13.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 6.0, 8.0, 7.0, 0.0, 0.0, 0.0, 3.0, 15.0, 16.0, 16.0, 16.0, 8.0, 0.0, 0.0, 0.0, 9.0, 16.0, 16.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 8.0, 15.0, 9.0, 0.0, 0.0]",0.0
1954,"[0.0, 1.0, 7.0, 14.0, 16.0, 11.0, 0.0, 0.0, 0.0, 11.0, 16.0, 12.0, 15.0, 16.0, 1.0, 0.0, 0.0, 8.0, 4.0, 3.0, 16.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 16.0, 0.0, 0.0, 0.0, 0.0, 2.0, 7.0, 15.0, 13.0, 0.0, 0.0, 0.0, 0.0, 10.0, 15.0, 9.0, 1.0, 0.0, 0.0]",0.0
1955,"[0.0, 1.0, 9.0, 14.0, 7.0, 2.0, 0.0, 0.0, 0.0, 8.0, 16.0, 11.0, 16.0, 14.0, 2.0, 0.0, 0.0, 5.0, 16.0, 14.0, 16.0, 16.0, 4.0, 0.0, 0.0, 0.0, 4.0, 7.0, 10.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 16.0, 9.0, 0.0, 0.0, 0.0, 4.0, 11.0, 16.0, 11.0, 0.0, 0.0, 0.0, 0.0, 12.0, 14.0, 8.0, 0.0, 0.0, 0.0]",0.0
1956,"[0.0, 0.0, 0.0, 0.0, 13.0, 6.0, 0.0, 0.0, 0.0, 0.0, 1.0, 10.0, 13.0, 3.0, 0.0, 0.0, 0.0, 0.0, 5.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 2.0, 15.0, 9.0, 0.0, 1.0, 0.0, 0.0, 0.0, 7.0, 16.0, 1.0, 5.0, 16.0, 6.0, 0.0, 0.0, 8.0, 16.0, 12.0, 16.0, 14.0, 0.0, 0.0, 0.0, 2.0, 11.0, 13.0, 16.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 14.0, 5.0, 0.0, 0.0]",0.0
1957,"[0.0, 0.0, 5.0, 12.0, 13.0, 1.0, 0.0, 0.0, 0.0, 3.0, 15.0, 14.0, 7.0, 10.0, 0.0, 0.0, 0.0, 0.0, 15.0, 7.0, 14.0, 16.0, 2.0, 0.0, 0.0, 0.0, 8.0, 16.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, 12.0, 16.0, 16.0, 6.0, 0.0, 0.0, 0.0, 1.0, 16.0, 16.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 6.0, 14.0, 12.0, 1.0, 0.0, 0.0]",0.0
1958,"[0.0, 0.0, 9.0, 16.0, 16.0, 8.0, 0.0, 0.0, 0.0, 2.0, 16.0, 16.0, 13.0, 4.0, 0.0, 0.0, 0.0, 3.0, 16.0, 6.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 14.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 16.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 15.0, 6.0, 0.0, 0.0, 0.0]",0.0
1959,"[0.0, 0.0, 13.0, 10.0, 2.0, 8.0, 0.0, 0.0, 0.0, 2.0, 16.0, 13.0, 13.0, 14.0, 0.0, 0.0, 0.0, 0.0, 14.0, 4.0, 12.0, 11.0, 0.0, 0.0, 0.0, 0.0, 12.0, 13.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 16.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 13.0, 2.0, 0.0, 0.0, 0.0]",0.0
1960,"[0.0, 1.0, 12.0, 16.0, 10.0, 1.0, 0.0, 0.0, 0.0, 11.0, 15.0, 15.0, 16.0, 8.0, 0.0, 0.0, 0.0, 9.0, 16.0, 16.0, 16.0, 14.0, 0.0, 0.0, 0.0, 0.0, 11.0, 7.0, 6.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 13.0, 2.0, 0.0, 0.0, 0.0, 0.0, 8.0, 15.0, 12.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0, 15.0, 3.0, 0.0, 0.0, 0.0, 0.0, 9.0, 8.0, 1.0, 0.0, 0.0, 0.0]",0.0
1961,"[0.0, 0.0, 0.0, 0.0, 11.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 15.0, 3.0, 0.0, 0.0, 0.0, 0.0, 4.0, 15.0, 5.0, 0.0, 0.0, 0.0, 0.0, 1.0, 14.0, 9.0, 0.0, 5.0, 3.0, 0.0, 0.0, 8.0, 15.0, 0.0, 1.0, 16.0, 7.0, 0.0, 0.0, 12.0, 15.0, 12.0, 15.0, 15.0, 3.0, 0.0, 0.0, 6.0, 15.0, 12.0, 15.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 4.0, 0.0, 0.0]",0.0
1962,"[0.0, 0.0, 4.0, 13.0, 12.0, 1.0, 0.0, 0.0, 0.0, 2.0, 15.0, 12.0, 11.0, 7.0, 0.0, 0.0, 0.0, 1.0, 12.0, 13.0, 15.0, 14.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 16.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 16.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 13.0, 3.0, 0.0, 0.0, 0.0]",0.0
1963,"[0.0, 0.0, 5.0, 15.0, 15.0, 2.0, 0.0, 0.0, 0.0, 4.0, 15.0, 11.0, 16.0, 4.0, 0.0, 0.0, 0.0, 2.0, 4.0, 6.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 15.0, 8.0, 4.0, 3.0, 0.0, 0.0, 0.0, 3.0, 14.0, 16.0, 14.0, 4.0, 0.0]",0.0
1964,"[0.0, 1.0, 6.0, 14.0, 10.0, 1.0, 0.0, 0.0, 0.0, 9.0, 16.0, 15.0, 16.0, 13.0, 0.0, 0.0, 0.0, 6.0, 6.0, 9.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 15.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 13.0, 0.0, 0.0, 0.0, 0.0, 2.0, 9.0, 15.0, 8.0, 0.0, 0.0, 0.0, 0.0, 10.0, 16.0, 7.0, 0.0, 0.0, 0.0]",0.0
1965,"[0.0, 0.0, 8.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 10.0, 8.0, 8.0, 0.0, 0.0, 0.0, 0.0, 8.0, 12.0, 13.0, 15.0, 3.0, 0.0, 0.0, 0.0, 6.0, 16.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 11.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 2.0, 14.0, 14.0, 11.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 11.0, 15.0, 1.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 10.0, 0.0, 0.0, 0.0]",0.0
1966,"[0.0, 0.0, 6.0, 13.0, 11.0, 4.0, 0.0, 0.0, 0.0, 5.0, 16.0, 10.0, 14.0, 12.0, 0.0, 0.0, 0.0, 7.0, 8.0, 1.0, 14.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 15.0, 3.0, 0.0, 0.0, 0.0, 0.0, 2.0, 15.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 12.0, 4.0, 6.0, 5.0, 0.0, 0.0, 1.0, 9.0, 14.0, 13.0, 12.0, 5.0, 0.0]",0.0
1967,"[0.0, 0.0, 6.0, 16.0, 16.0, 7.0, 0.0, 0.0, 0.0, 1.0, 15.0, 16.0, 14.0, 10.0, 0.0, 0.0, 0.0, 0.0, 15.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 12.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 10.0, 0.0, 0.0, 0.0]",0.0
1968,"[0.0, 0.0, 3.0, 9.0, 13.0, 14.0, 1.0, 0.0, 0.0, 4.0, 16.0, 15.0, 11.0, 14.0, 8.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 14.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 16.0, 5.0, 0.0, 0.0, 0.0, 5.0, 16.0, 16.0, 16.0, 7.0, 0.0, 0.0, 0.0, 1.0, 10.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0]",0.0
1969,"[0.0, 0.0, 0.0, 11.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 14.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 15.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 6.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 15.0, 16.0, 16.0, 16.0, 10.0, 0.0, 0.0, 0.0, 8.0, 16.0, 16.0, 16.0, 16.0, 3.0, 0.0, 0.0, 0.0, 7.0, 15.0, 16.0, 9.0, 0.0]",0.0
1970,"[0.0, 0.0, 1.0, 15.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 16.0, 2.0, 0.0, 0.0, 0.0, 5.0, 15.0, 16.0, 16.0, 5.0, 0.0, 0.0, 0.0, 2.0, 8.0, 11.0, 16.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 16.0, 8.0, 0.0, 0.0, 0.0, 2.0, 8.0, 13.0, 16.0, 8.0, 0.0, 0.0, 0.0, 1.0, 11.0, 14.0, 12.0, 2.0, 0.0]",0.0
1971,"[0.0, 0.0, 0.0, 10.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 5.0, 8.0, 5.0, 0.0, 0.0, 0.0, 10.0, 14.0, 2.0, 16.0, 2.0, 0.0, 0.0, 4.0, 15.0, 5.0, 8.0, 12.0, 0.0, 0.0, 0.0, 12.0, 16.0, 12.0, 15.0, 16.0, 6.0, 0.0, 0.0, 14.0, 16.0, 16.0, 16.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 11.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 5.0, 0.0, 0.0, 0.0]",0.0
1972,"[0.0, 0.0, 6.0, 16.0, 12.0, 1.0, 0.0, 0.0, 0.0, 0.0, 16.0, 10.0, 13.0, 7.0, 0.0, 0.0, 0.0, 0.0, 14.0, 6.0, 10.0, 12.0, 0.0, 0.0, 0.0, 0.0, 5.0, 14.0, 16.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 11.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 13.0, 0.0, 0.0, 0.0, 10.0, 10.0, 4.0, 11.0, 12.0, 0.0, 0.0, 0.0, 6.0, 14.0, 12.0, 12.0, 5.0, 0.0]",0.0
1973,"[0.0, 0.0, 6.0, 14.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 16.0, 1.0, 0.0, 0.0, 0.0, 1.0, 13.0, 16.0, 14.0, 0.0, 0.0, 0.0, 0.0, 3.0, 13.0, 16.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 16.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 5.0, 14.0, 16.0, 13.0, 4.0, 0.0]",0.0
1974,"[0.0, 0.0, 2.0, 15.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 15.0, 1.0, 7.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 6.0, 16.0, 0.0, 0.0, 0.0, 5.0, 15.0, 2.0, 13.0, 11.0, 0.0, 0.0, 0.0, 14.0, 15.0, 12.0, 16.0, 16.0, 6.0, 0.0, 0.0, 14.0, 16.0, 16.0, 16.0, 14.0, 3.0, 0.0, 0.0, 1.0, 4.0, 15.0, 11.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 15.0, 7.0, 0.0, 0.0, 0.0]",0.0
1975,"[0.0, 0.0, 13.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 6.0, 16.0, 13.0, 15.0, 0.0, 0.0, 0.0, 0.0, 4.0, 15.0, 7.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 10.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 10.0, 0.0, 0.0, 0.0, 0.0, 1.0, 13.0, 16.0, 1.0, 2.0, 0.0, 0.0, 0.0, 8.0, 16.0, 16.0, 15.0, 16.0, 2.0, 0.0, 0.0, 1.0, 11.0, 15.0, 16.0, 16.0, 3.0, 0.0]",0.0
